"GID","Breeding Cycle","Managed_Treatment","Grain_Yield_iid_BLUP"
6931889,"2013-14","Heat",2.21564405563185
6931889,"2013-14","Severe Drought",2.11481847445235
6931889,"2013-14","Optimal Flat",5.86985777708044
6931896,"2013-14","Moderate Drought",3.27460667082082
6931896,"2013-14","Optimal Bed",6.29399476462189
6931896,"2013-14","Heat",1.92813095035956
6931896,"2013-14","Severe Drought",1.22932355692972
6931896,"2013-14","Optimal Flat",6.1657214035292
6932000,"2013-14","Moderate Drought",3.55944570692104
6932000,"2013-14","Optimal Bed",6.07370268666909
6932000,"2013-14","Heat",2.32036408354803
6932000,"2013-14","Severe Drought",1.79885240867643
6932000,"2013-14","Optimal Flat",5.88639073229989
6932009,"2013-14","Moderate Drought",3.91410090535236
6932009,"2013-14","Optimal Bed",6.41420305819714
6932009,"2013-14","Heat",1.97885603164061
6932009,"2013-14","Severe Drought",2.30177702805081
6932009,"2013-14","Optimal Flat",6.21666736078579
6932344,"2013-14","Moderate Drought",3.69649524556888
6932344,"2013-14","Optimal Bed",6.43818407165536
6932344,"2013-14","Heat",2.63416150072662
6932344,"2013-14","Severe Drought",2.45653617015748
6932344,"2013-14","Optimal Flat",5.74311835284194
6932347,"2013-14","Moderate Drought",3.7363704566092
6932347,"2013-14","Optimal Bed",6.14008289720555
6932347,"2013-14","Heat",2.61822458329382
6932347,"2013-14","Severe Drought",2.23046367482307
6932347,"2013-14","Optimal Flat",6.1492478049602
6932355,"2013-14","Moderate Drought",4.04423123031187
6932355,"2013-14","Optimal Bed",6.48613994379326
6932355,"2013-14","Heat",2.77200840668062
6932355,"2013-14","Severe Drought",2.41080038666816
6932355,"2013-14","Optimal Flat",6.3625144318129
6932356,"2013-14","Moderate Drought",3.81752640105764
6932356,"2013-14","Optimal Bed",6.47900435766635
6932356,"2013-14","Heat",2.68711746245624
6932356,"2013-14","Severe Drought",1.95976531638006
6932356,"2013-14","Optimal Flat",6.19954251776525
6932358,"2013-14","Moderate Drought",3.79759320176285
6932358,"2013-14","Optimal Bed",6.57792353394475
6932358,"2013-14","Heat",2.51200057531469
6932358,"2013-14","Severe Drought",2.10827549153564
6932358,"2013-14","Optimal Flat",6.13433108716391
6932359,"2013-14","Moderate Drought",3.49342720004765
6932359,"2013-14","Optimal Bed",6.56655389251616
6932359,"2013-14","Heat",2.55344368744253
6932359,"2013-14","Severe Drought",2.42261576111906
6932359,"2013-14","Optimal Flat",6.43284444577239
6932388,"2013-14","Moderate Drought",3.56126075035802
6932388,"2013-14","Optimal Bed",5.5525132103158
6932388,"2013-14","Heat",2.15278065790086
6932388,"2013-14","Severe Drought",2.10571708514277
6932388,"2013-14","Optimal Flat",6.16584913953669
6932398,"2013-14","Moderate Drought",3.97032282830472
6932398,"2013-14","Optimal Bed",5.78213195924596
6932398,"2013-14","Heat",2.46685318433944
6932398,"2013-14","Severe Drought",2.27827148029705
6932398,"2013-14","Optimal Flat",5.74707206820819
6932401,"2013-14","Moderate Drought",3.76870003027417
6932401,"2013-14","Optimal Bed",6.45564945220581
6932401,"2013-14","Heat",2.98129973910116
6932401,"2013-14","Severe Drought",2.18937258598706
6932401,"2013-14","Optimal Flat",6.12125697952226
6932403,"2013-14","Moderate Drought",3.59449254715773
6932403,"2013-14","Optimal Bed",5.99261894408471
6932403,"2013-14","Heat",2.40031347044805
6932403,"2013-14","Severe Drought",1.66068930882781
6932403,"2013-14","Optimal Flat",5.80553608027668
6932411,"2013-14","Moderate Drought",3.4731984860995
6932411,"2013-14","Optimal Bed",6.06369459412589
6932411,"2013-14","Heat",2.47034212679498
6932411,"2013-14","Severe Drought",1.81355302512137
6932411,"2013-14","Optimal Flat",6.15356235475043
6932413,"2013-14","Moderate Drought",3.44731777547746
6932413,"2013-14","Optimal Bed",5.85414497153533
6932413,"2013-14","Heat",1.79925106723671
6932413,"2013-14","Severe Drought",1.8328302119542
6932413,"2013-14","Optimal Flat",5.84277825350488
6932418,"2013-14","Moderate Drought",3.85040724812041
6932418,"2013-14","Optimal Bed",6.33956770859136
6932418,"2013-14","Heat",2.64491772547461
6932418,"2013-14","Severe Drought",2.33849628651757
6932418,"2013-14","Optimal Flat",6.10812347461944
6932429,"2013-14","Moderate Drought",3.73731507861365
6932429,"2013-14","Optimal Bed",6.21514708085674
6932429,"2013-14","Heat",2.49578945179857
6932429,"2013-14","Severe Drought",2.52161557148979
6932429,"2013-14","Optimal Flat",5.99328192563605
6932489,"2013-14","Moderate Drought",3.83270986517374
6932489,"2013-14","Optimal Bed",6.33045113516312
6932489,"2013-14","Heat",2.86822318942541
6932489,"2013-14","Severe Drought",2.23889617872554
6932489,"2013-14","Optimal Flat",6.2552934553102
6932500,"2013-14","Moderate Drought",3.36364908029174
6932500,"2013-14","Optimal Bed",6.08451023938588
6932500,"2013-14","Heat",2.41209165440555
6932500,"2013-14","Severe Drought",2.08381688696756
6932500,"2013-14","Optimal Flat",6.13880123681291
6932505,"2013-14","Moderate Drought",3.66774895416458
6932505,"2013-14","Optimal Bed",6.08615158802755
6932505,"2013-14","Heat",2.19052495797294
6932505,"2013-14","Severe Drought",2.08930261582904
6932505,"2013-14","Optimal Flat",5.94424376816904
6932507,"2013-14","Moderate Drought",3.4051165941306
6932507,"2013-14","Optimal Bed",6.24249505282637
6932507,"2013-14","Heat",2.70698232281832
6932507,"2013-14","Severe Drought",1.6526832794939
6932507,"2013-14","Optimal Flat",6.48705738203508
6932510,"2013-14","Moderate Drought",3.63340049858405
6932510,"2013-14","Optimal Bed",5.95117705200838
6932510,"2013-14","Heat",2.52369089837443
6932510,"2013-14","Severe Drought",1.82778922400503
6932510,"2013-14","Optimal Flat",6.07581087923259
6932511,"2013-14","Moderate Drought",3.44321237276055
6932511,"2013-14","Optimal Bed",5.93788152891308
6932511,"2013-14","Heat",2.25784097136748
6932511,"2013-14","Severe Drought",1.6399374058486
6932511,"2013-14","Optimal Flat",6.02557325565331
6932512,"2013-14","Moderate Drought",3.67054709361706
6932512,"2013-14","Optimal Bed",6.17937861680741
6932512,"2013-14","Heat",2.42256468263845
6932512,"2013-14","Severe Drought",1.96634027006426
6932512,"2013-14","Optimal Flat",6.25093268501228
6932513,"2013-14","Moderate Drought",3.91583765000513
6932513,"2013-14","Optimal Bed",6.25127778966123
6932513,"2013-14","Heat",2.69218624070764
6932513,"2013-14","Severe Drought",2.03329587239797
6932513,"2013-14","Optimal Flat",6.20398596076593
6932516,"2013-14","Moderate Drought",3.08961944552537
6932516,"2013-14","Optimal Bed",6.37410071990755
6932516,"2013-14","Heat",2.89646940390187
6932516,"2013-14","Severe Drought",1.62130509194204
6932516,"2013-14","Optimal Flat",6.17419834233275
6932534,"2013-14","Moderate Drought",4.03990711439396
6932534,"2013-14","Optimal Bed",5.97037001708869
6932534,"2013-14","Heat",2.5305365902125
6932534,"2013-14","Severe Drought",2.41776482467833
6932534,"2013-14","Optimal Flat",6.06427971504288
6932535,"2013-14","Moderate Drought",3.4880895539839
6932535,"2013-14","Optimal Bed",5.83548567146146
6932535,"2013-14","Heat",1.4322902430512
6932535,"2013-14","Severe Drought",1.12480793075357
6932535,"2013-14","Optimal Flat",5.99227289971018
6932540,"2013-14","Moderate Drought",3.50115388326154
6932540,"2013-14","Optimal Bed",6.08325122011857
6932540,"2013-14","Heat",1.85049421583134
6932540,"2013-14","Severe Drought",2.16001924416245
6932540,"2013-14","Optimal Flat",6.18770920428305
6932576,"2013-14","Moderate Drought",3.98318077819767
6932576,"2013-14","Optimal Bed",6.5589250229936
6932576,"2013-14","Heat",2.51758054591396
6932576,"2013-14","Severe Drought",2.28278907482635
6932576,"2013-14","Optimal Flat",6.21949236846392
6932577,"2013-14","Moderate Drought",3.81058009253735
6932577,"2013-14","Optimal Bed",6.29687306014543
6932577,"2013-14","Heat",2.53865455666635
6932577,"2013-14","Severe Drought",2.20371994935121
6932577,"2013-14","Optimal Flat",6.23372761955964
6932583,"2013-14","Moderate Drought",3.2627593933195
6932583,"2013-14","Optimal Bed",6.20306556381394
6932583,"2013-14","Heat",2.41593342149037
6932583,"2013-14","Severe Drought",2.20666155278539
6932583,"2013-14","Optimal Flat",6.17802351563572
6932597,"2013-14","Moderate Drought",4.0890014658293
6932597,"2013-14","Optimal Bed",6.17384016578384
6932597,"2013-14","Heat",2.15495808312446
6932597,"2013-14","Severe Drought",2.70048354690521
6932597,"2013-14","Optimal Flat",6.20952118545966
6932619,"2013-14","Moderate Drought",3.43857105971991
6932619,"2013-14","Optimal Bed",6.05739198240973
6932619,"2013-14","Heat",1.59139145319521
6932619,"2013-14","Severe Drought",1.93384878314947
6932619,"2013-14","Optimal Flat",6.01917390708132
6932621,"2013-14","Moderate Drought",3.92631652304518
6932621,"2013-14","Optimal Bed",5.84829627567278
6932621,"2013-14","Heat",2.14688877422732
6932621,"2013-14","Severe Drought",2.32648642695293
6932621,"2013-14","Optimal Flat",5.56296776912054
6932622,"2013-14","Moderate Drought",3.6552058946994
6932622,"2013-14","Optimal Bed",6.15858430194405
6932622,"2013-14","Heat",2.11463170285186
6932622,"2013-14","Severe Drought",2.13383666908223
6932622,"2013-14","Optimal Flat",6.23886322884094
6932631,"2013-14","Moderate Drought",3.73000185299005
6932631,"2013-14","Optimal Bed",6.06620277464703
6932631,"2013-14","Heat",2.245572016932
6932631,"2013-14","Severe Drought",2.10879869691554
6932631,"2013-14","Optimal Flat",6.13726416238599
6932636,"2013-14","Moderate Drought",3.79179826466501
6932636,"2013-14","Optimal Bed",5.97865757680584
6932636,"2013-14","Heat",1.65901586695562
6932636,"2013-14","Severe Drought",2.29978525453734
6932636,"2013-14","Optimal Flat",5.11387592193611
6932658,"2013-14","Moderate Drought",3.68919477356176
6932658,"2013-14","Optimal Bed",6.32027905115383
6932658,"2013-14","Heat",2.86017765857625
6932658,"2013-14","Severe Drought",2.23169867277075
6932658,"2013-14","Optimal Flat",6.13934306782928
6932693,"2013-14","Moderate Drought",3.36875769644579
6932693,"2013-14","Optimal Bed",6.00023775217221
6932693,"2013-14","Heat",2.31252675398269
6932693,"2013-14","Severe Drought",1.36230668130031
6932693,"2013-14","Optimal Flat",6.07628443826076
6932701,"2013-14","Moderate Drought",3.6744428818556
6932701,"2013-14","Optimal Bed",6.02177315837438
6932701,"2013-14","Heat",3.11109019565342
6932701,"2013-14","Severe Drought",2.43061980620305
6932701,"2013-14","Optimal Flat",6.24408712155565
6932716,"2013-14","Moderate Drought",3.34252383554178
6932716,"2013-14","Optimal Bed",6.01257671398733
6932716,"2013-14","Heat",1.83027088711388
6932716,"2013-14","Severe Drought",1.12605562147555
6932716,"2013-14","Optimal Flat",5.78842106480489
6932722,"2013-14","Moderate Drought",3.5169501963513
6932722,"2013-14","Optimal Bed",6.08941113899255
6932722,"2013-14","Heat",2.70173427002405
6932722,"2013-14","Severe Drought",1.36926135711373
6932722,"2013-14","Optimal Flat",6.20180432329872
6932724,"2013-14","Moderate Drought",3.59944409980176
6932724,"2013-14","Optimal Bed",5.84632945903276
6932724,"2013-14","Heat",2.2024087377977
6932724,"2013-14","Severe Drought",1.84127691920132
6932724,"2013-14","Optimal Flat",6.15298538222764
6932729,"2013-14","Moderate Drought",3.79888128069924
6932729,"2013-14","Optimal Bed",5.90004451638456
6932729,"2013-14","Heat",2.11492323955547
6932729,"2013-14","Severe Drought",2.42581192780656
6932729,"2013-14","Optimal Flat",6.03769691140593
6932730,"2013-14","Moderate Drought",3.97460030909465
6932730,"2013-14","Optimal Bed",6.48622153171826
6932730,"2013-14","Heat",2.0774922473389
6932730,"2013-14","Severe Drought",1.42605439721385
6932730,"2013-14","Optimal Flat",6.64241192037437
6932731,"2013-14","Moderate Drought",3.83765405047997
6932731,"2013-14","Optimal Bed",6.40529789088355
6932731,"2013-14","Heat",2.44611640538696
6932731,"2013-14","Severe Drought",2.49589949026549
6932731,"2013-14","Optimal Flat",5.98161108627882
6932734,"2013-14","Moderate Drought",3.83009571001634
6932734,"2013-14","Optimal Bed",5.73529616968491
6932734,"2013-14","Heat",2.7706940236353
6932734,"2013-14","Severe Drought",2.42331549881267
6932734,"2013-14","Optimal Flat",5.75743412683979
6932747,"2013-14","Moderate Drought",3.47394425510391
6932747,"2013-14","Optimal Bed",5.35840508989732
6932747,"2013-14","Heat",2.0637654956745
6932747,"2013-14","Severe Drought",1.13331471672138
6932747,"2013-14","Optimal Flat",5.98214602974993
6932756,"2013-14","Moderate Drought",3.37673539346537
6932756,"2013-14","Optimal Bed",6.07003318457106
6932756,"2013-14","Heat",2.56029868099682
6932756,"2013-14","Severe Drought",1.12776597936874
6932756,"2013-14","Optimal Flat",5.69138448494747
6932772,"2013-14","Moderate Drought",3.6161194488496
6932772,"2013-14","Optimal Bed",6.08617110290402
6932772,"2013-14","Heat",2.46746169318414
6932772,"2013-14","Severe Drought",2.81762715251588
6932772,"2013-14","Optimal Flat",5.62923144961469
6932789,"2013-14","Moderate Drought",3.58029600803319
6932789,"2013-14","Optimal Bed",6.38885257906195
6932789,"2013-14","Heat",2.30069845307195
6932789,"2013-14","Severe Drought",2.24390023614593
6932789,"2013-14","Optimal Flat",6.34153480560518
6932818,"2013-14","Moderate Drought",3.84737398973385
6932818,"2013-14","Optimal Bed",6.0863440855169
6932818,"2013-14","Heat",1.53321044904474
6932818,"2013-14","Severe Drought",2.32558082844973
6932818,"2013-14","Optimal Flat",6.1560538502869
6932821,"2013-14","Moderate Drought",3.993307863874
6932821,"2013-14","Optimal Bed",6.12333421628213
6932821,"2013-14","Heat",2.63069075291807
6932821,"2013-14","Severe Drought",2.55147443862241
6932821,"2013-14","Optimal Flat",6.14888050241662
6932835,"2013-14","Moderate Drought",3.4285104803795
6932835,"2013-14","Optimal Bed",6.10258677429894
6932835,"2013-14","Heat",2.04004347807903
6932835,"2013-14","Severe Drought",1.62962818966321
6932835,"2013-14","Optimal Flat",6.02799399892786
6932860,"2013-14","Moderate Drought",3.44794780741389
6932860,"2013-14","Optimal Bed",6.53187415218225
6932860,"2013-14","Heat",2.09240768436269
6932860,"2013-14","Severe Drought",1.92077839241161
6932860,"2013-14","Optimal Flat",6.3443609899972
6932863,"2013-14","Moderate Drought",3.5750530515042
6932863,"2013-14","Optimal Bed",6.63662894086892
6932863,"2013-14","Heat",2.22691129164518
6932863,"2013-14","Severe Drought",1.89300810387095
6932863,"2013-14","Optimal Flat",6.00729528525618
6932894,"2013-14","Moderate Drought",3.6938398479063
6932894,"2013-14","Optimal Bed",6.49774205737593
6932894,"2013-14","Heat",2.13026611546944
6932894,"2013-14","Severe Drought",1.52598901790582
6932894,"2013-14","Optimal Flat",6.39192015996556
6932901,"2013-14","Moderate Drought",3.67767825583754
6932901,"2013-14","Optimal Bed",6.37190716156456
6932901,"2013-14","Heat",1.89641473096983
6932901,"2013-14","Severe Drought",1.65392122427689
6932901,"2013-14","Optimal Flat",6.1782262716145
6932911,"2013-14","Moderate Drought",3.87014782002585
6932911,"2013-14","Optimal Bed",6.34684910499584
6932911,"2013-14","Heat",2.36717314696907
6932911,"2013-14","Severe Drought",1.65565957521103
6932911,"2013-14","Optimal Flat",6.4750271758707
6932931,"2013-14","Moderate Drought",3.6606124437867
6932931,"2013-14","Optimal Bed",6.43113187959922
6932931,"2013-14","Heat",2.56642927744138
6932931,"2013-14","Severe Drought",2.15529003850378
6932931,"2013-14","Optimal Flat",6.30558927218099
6932932,"2013-14","Moderate Drought",3.74764298921809
6932932,"2013-14","Optimal Bed",6.3102015118858
6932932,"2013-14","Heat",2.84424671116721
6932932,"2013-14","Severe Drought",2.16935886389569
6932932,"2013-14","Optimal Flat",6.13991737400994
6932959,"2013-14","Moderate Drought",3.87740086002815
6932959,"2013-14","Optimal Bed",6.30029052955983
6932959,"2013-14","Heat",2.31265641031354
6932959,"2013-14","Severe Drought",1.97524736384526
6932959,"2013-14","Optimal Flat",6.18104830921955
6932961,"2013-14","Moderate Drought",3.9283108869672
6932961,"2013-14","Optimal Bed",6.18692793303206
6932961,"2013-14","Heat",2.30035186192195
6932961,"2013-14","Severe Drought",2.16807603309033
6932961,"2013-14","Optimal Flat",6.33547518206997
6932966,"2013-14","Moderate Drought",3.64097583949222
6932966,"2013-14","Optimal Bed",6.20556069221744
6932966,"2013-14","Heat",1.88327460109352
6932966,"2013-14","Severe Drought",2.25383159197311
6932966,"2013-14","Optimal Flat",5.86753165467797
6932970,"2013-14","Moderate Drought",3.8334470680967
6932970,"2013-14","Optimal Bed",6.4121890617643
6932970,"2013-14","Heat",2.1493603229106
6932970,"2013-14","Severe Drought",2.20131544875274
6932970,"2013-14","Optimal Flat",6.14159256442473
6932997,"2013-14","Moderate Drought",3.52295418654975
6932997,"2013-14","Optimal Bed",6.31650292449649
6932997,"2013-14","Heat",2.5491495479659
6932997,"2013-14","Severe Drought",1.72880099951932
6932997,"2013-14","Optimal Flat",6.24754366849513
6932999,"2013-14","Moderate Drought",3.66808058914992
6932999,"2013-14","Optimal Bed",6.08785454115141
6932999,"2013-14","Heat",2.3936119803527
6932999,"2013-14","Severe Drought",2.21606023357963
6932999,"2013-14","Optimal Flat",6.43998128570675
6933005,"2013-14","Moderate Drought",3.75230883820475
6933005,"2013-14","Optimal Bed",6.10814820842742
6933005,"2013-14","Heat",2.25245757154553
6933005,"2013-14","Severe Drought",2.45461957357448
6933005,"2013-14","Optimal Flat",5.81276704363212
6933007,"2013-14","Moderate Drought",3.62526115979168
6933007,"2013-14","Optimal Bed",5.91378845738697
6933007,"2013-14","Heat",1.7363076392172
6933007,"2013-14","Severe Drought",2.1254567135866
6933007,"2013-14","Optimal Flat",5.93037749797879
6933031,"2013-14","Moderate Drought",3.81905354281859
6933031,"2013-14","Optimal Bed",6.15323941486874
